paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
ISPA-2024-P1090,ISPA,ISPA,2024,complete,LBCB: One-Sided RDMA-Based Distributed B+ Tree Index With Low Bandwidth Consumption,Jibo Liu|Rui Xi,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=LBCB:+One-Sided+RDMA-Based+Distributed+B++Tree+Index+With+Low+Bandwidth+Consumption,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T10/T11,memory_storage_data_management,memory|storage|cache|data_management,ISPA-C03,"Memory, storage, cache, and data management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571053347
ISPA-2024-P1091,ISPA,ISPA,2024,complete,LCOC: A Low-Cost Optimizing Compiler for Large Scale Quantum Programs Towards Realistic Hardware,Yu Zhu|Jinchen Xu|Qing Mu|Hongru Yang|Qiming Du|Xiaodong Ding|Zheng Shan,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=LCOC:+A+Low-Cost+Optimizing+Compiler+for+Large+Scale+Quantum+Programs+Towards+Realistic+Hardware,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T02/T03/T05/T06/T07,accelerator_gpu_fpga_architecture,gpu|fpga|accelerator|architecture,ISPA-C05,"Accelerator, GPU, FPGA, and specialized architecture",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571043892
ISPA-2024-P1092,ISPA,ISPA,2024,complete,Learning-Based Hierarchical Adaptive Congestion Control With Low Training Overhead,Jinbin Hu|Zikai Zhou|Shuying Rao|Yujie Peng|Bowen Bao|Chang Ruan,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Learning-Based+Hierarchical+Adaptive+Congestion+Control+With+Low+Training+Overhead,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571044284
ISPA-2024-P1093,ISPA,ISPA,2024,complete,Learning-Based Variable Neighborhood Search Algorithm for Cloud Service Deployment Problem With Time Windows,Meng Fanchao|Yang Lu,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Learning-Based+Variable+Neighborhood+Search+Algorithm+for+Cloud+Service+Deployment+Problem+With+Time+Windows,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571043613
ISPA-2024-P1094,ISPA,ISPA,2024,complete,Leveraging Packet Cloning to Achieve Fast Flow-Transmission for Data Center Load Balancing,Yuchen Wang|Zhenbo Li|Haotian Jing|Tao Zhang|Xidao Luan|Fangmin Li,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Leveraging+Packet+Cloning+to+Achieve+Fast+Flow-Transmission+for+Data+Center+Load+Balancing,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571047131
ISPA-2024-P1095,ISPA,ISPA,2024,complete,Leveraging SmartNIC for Ring AllReduce Offloading,Lihuan Hui|Wang Yang|Yanbo Wang,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Leveraging+SmartNIC+for+Ring+AllReduce+Offloading,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571044952
ISPA-2024-P1096,ISPA,ISPA,2024,complete,LF-DETR: Lightweight Detection Network for Floating Surface Garbage Based on Adaptive Channel Shuffling,ShouKun Xu|Yan Gong|Gaochao Yang|Ning Li,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=LF-DETR:+Lightweight+Detection+Network+for+Floating+Surface+Garbage+Based+on+Adaptive+Channel+Shuffling,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571036964
ISPA-2024-P1097,ISPA,ISPA,2024,complete,LogESP: Enhancing Log Semantic Representation With Word Position for Anomaly Detection,Zhengping Ni|Xiaoqiang Di|Xu Liu|Lianjie Chang|Jinqing Li|Qiyue Tang,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=LogESP:+Enhancing+Log+Semantic+Representation+With+Word+Position+for+Anomaly+Detection,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571045327
ISPA-2024-P1098,ISPA,ISPA,2024,complete,Low-Bit CUTLASS GEMM Template Auto-Tuning Using Neural Network,Hong Guo|Nianhui Guo|Christoph Meinel|Haojin Yang,Regular Full Paper,Regular Full Paper,accepted_paper,10.1109/ispa63168.2024.00057,,,,,https://dblp.org/search?q=Low-Bit+CUTLASS+GEMM+Template+Auto-Tuning+Using+Neural+Network,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T02/T03/T05/T06/T07,accelerator_gpu_fpga_architecture,gpu|fpga|accelerator|architecture,ISPA-C05,"Accelerator, GPU, FPGA, and specialized architecture",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,,Official accepted-list row; source paper id=1571043470
ISPA-2024-P1099,ISPA,ISPA,2024,complete,Low-Latency State Management for Real-Time Tasks in Edge Serverless,Yanyan Wen|Guangping Xu|Jianshe Wang|Wei Hao,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Low-Latency+State+Management+for+Real-Time+Tasks+in+Edge+Serverless,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571048302
ISPA-2024-P1100,ISPA,ISPA,2024,complete,Low-Rate DoS Attack Detection Using Weighted Entropy Based on EMD and Reconstruction,Yihan Li|Dan Tang|Xiaocai Wang|Rui Dai|Qiuwei Yang|Zheng Qin,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Low-Rate+DoS+Attack+Detection+Using+Weighted+Entropy+Based+on+EMD+and+Reconstruction,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571062002
ISPA-2024-P1101,ISPA,ISPA,2024,complete,MAD-LLM: A Novel Approach for Alert-Based Multi-Stage Attack Detection via LLM,Dan Du|Xingmao Guan|Yuling Liu|Bo Jiang|Song Liu|Huamin Feng,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=MAD-LLM:+A+Novel+Approach+for+Alert-Based+Multi-Stage+Attack+Detection+via+LLM,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571043630
ISPA-2024-P1102,ISPA,ISPA,2024,complete,Maximizing Influence of Nodes With Rapid Global Spread in Social Media Data Streams,Ze-peng Tian|Lei-lei Shi|Lu Liu|Zi-xuan Han|Zhou Daniel Hao|Nick Antonopoulos,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Maximizing+Influence+of+Nodes+With+Rapid+Global+Spread+in+Social+Media+Data+Streams,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T11,misc_or_application_specific_boundary,needs_review,ISPA-C10,Miscellaneous or application-specific boundary rows,uncertain,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571039995
ISPA-2024-P1103,ISPA,ISPA,2024,complete,MBPO-Based Throughput Optimization for Blockchain Sharding System,Yifan Li|Jianxiong Wan|Chuyi Liu|Leixiao Li,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=MBPO-Based+Throughput+Optimization+for+Blockchain+Sharding+System,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T11/T12,federated_privacy_security_blockchain,security|privacy|federated|blockchain,ISPA-C07,"Security, privacy, federated learning, and blockchain",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571042792
ISPA-2024-P1104,ISPA,ISPA,2024,complete,MICVIF: An Automatic Unsupervised Feature Selection Method for Software Defect Prediction,Wenzhi Zhu|Zhiqiang Li|Haiyang Liu,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=MICVIF:+An+Automatic+Unsupervised+Feature+Selection+Method+for+Software+Defect+Prediction,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T02/T04/T08,ml_ai_models_for_systems_apps,ml|ai|application_model,ISPA-C08,ML/AI models for systems and applications,provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571046243
ISPA-2024-P1105,ISPA,ISPA,2024,complete,Mining Relational Similarity in Social Networks for Enhanced Recommendations,Pengcheng Guo|Qingyang Wang|JieLin Jiang|Siyu Wu|Haolong Xiang|Xinyue Ji|Shengjun Xue,Regular Full Paper,Regular Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=Mining+Relational+Similarity+in+Social+Networks+for+Enhanced+Recommendations,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T08/T10,network_routing_innetwork_datacenter_comm,network|routing|datacenter|communication,ISPA-C04,"Network routing, in-network computing, and datacenter communication",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571051976
ISPA-2024-P1106,ISPA,ISPA,2024,complete,MLF: Multi-Level Forwarding Based on EdgeMesh in Edge Computing Environment,Xin Wei|Xin Li,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=MLF:+Multi-Level+Forwarding+Based+on+EdgeMesh+in+Edge+Computing+Environment,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T04/T08/T10,edge_cloud_offloading_scheduling,edge|cloud|scheduling|resource_management,ISPA-C01,"Edge/cloud offloading, scheduling, and resource management",provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571044718
ISPA-2024-P1107,ISPA,ISPA,2024,complete,MLP-LightGBM Hard Drive Failure Prediction With Transfer Learning Performance,JianLi Ding|Hongjie Li|Jing Li,Full Paper,Full Paper,accepted_paper,,,,,,https://dblp.org/search?q=MLP-LightGBM+Hard+Drive+Failure+Prediction+With+Transfer+Learning+Performance,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,https://www.proceedings.com/content/078/078985webtoc.pdf,,ISPA 2024 official accepted-paper list,https://www.ieee-ai-for-science.org/2024/ispa/ispa-2024-accepted.html,official_page,primary,verified,high,T02/T04/T08,ml_ai_models_for_systems_apps,ml|ai|application_model,ISPA-C08,ML/AI models for systems and applications,provisional,Title/session-level cluster; abstract/PDF review required before stable taxonomy promotion.,,,,,none,,,maybe,doi,Official accepted-list row; source paper id=1571041683
