paper_id,venue_id,venue_name,year,year_status,title,authors,track,session,paper_type,doi,acm_url,ieee_url,openreview_url,arxiv_url,dblp_url,official_url,proceedings_url,pdf_url,source_title,source_url,source_type,source_priority,verification_status,confidence,topic_primary,topic_secondary,topic_tags,topic_cluster_id,topic_cluster_label,topic_cluster_status,topic_notes,artifact_url,code_url,dataset_url,award_refs,representative_role,representative_score,representative_reason,include_in_report,missing_fields,notes
PACT-2024-P0005,PACT,PACT,2024,complete,BOOM: Use your Desktop to Accurately Predict the Performance of Large Deep Neural Networks,Qidong Su|Jiacheng Yang|Gennady Pekhimenko,Conference Papers,,accepted_paper,10.1145/3656019.3676950,,,,,https://dblp.org/rec/conf/IEEEpact/SuYP24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676950,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0006,PACT,PACT,2024,complete,BoostCom: Towards Efficient Universal Fully Homomorphic Encryption by Boosting the Word-wise Comparisons,Ardhi Wiratama Baskara Yudha|Jiaqi Xue|Qian Lou|Huiyang Zhou|Yan Solihin,Conference Papers,,accepted_paper,10.1145/3656019.3676893,,,,,https://dblp.org/rec/conf/IEEEpact/YudhaXLZS24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676893,paper,primary,verified,high,T10/T12/T11,security_reliability_specialized_crypto,security|reliability|side_channel|crypto|fhe|zkp|pqc,PACT-C07,"Security, reliability, and crypto accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0007,PACT,PACT,2024,complete,Chimera: Leveraging Hybrid Offsets for Efficient Data Prefetching,Shuiyi He|Zicong Wang|Xuan Tang|Qiyao Sun|Dezun Dong,Conference Papers,,accepted_paper,10.1145/3656019.3689613,,,,,https://dblp.org/rec/conf/IEEEpact/HeWTSD24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3689613,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0008,PACT,PACT,2024,complete,Faster and More Reliable Quantum SWAPs via Native Gates,Pranav Gokhale|Teague Tomesh|Martin Suchara|Fred Chong,Conference Papers,,accepted_paper,10.1145/3656019.3689818,,,,,https://dblp.org/rec/conf/IEEEpact/GokhaleTSC24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3689818,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0009,PACT,PACT,2024,complete,FriendlyFoe: Adversarial Machine Learning as a Practical Architectural Defense against Side Channel Attacks,Hyoungwook Nam|Raghavendra Pradyumna Pothukuchi|Bo Li 0026|Nam Sung Kim|Josep Torrellas,Conference Papers,,accepted_paper,10.1145/3656019.3676952,,,,,https://dblp.org/rec/conf/IEEEpact/NamP0KT24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676952,paper,primary,verified,high,T10/T12/T11,security_reliability_specialized_crypto,security|reliability|side_channel|crypto|fhe|zkp|pqc,PACT-C07,"Security, reliability, and crypto accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0010,PACT,PACT,2024,complete,GraNNDis: Fast Distributed Graph Neural Network Training Framework for Multi-Server Clusters,Jaeyong Song 0002|Hongsun Jang|Hunseong Lim|Jaewon Jung 0001|Youngsok Kim|Jinho Lee 0001,Conference Papers,,accepted_paper,10.1145/3656019.3676892,,,,,https://dblp.org/rec/conf/IEEEpact/SongJL0KL24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676892,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0011,PACT,PACT,2024,complete,Improving Throughput-oriented LLM Inference with CPU Computations,Daon Park|Bernhard Egger 0001,Conference Papers,,accepted_paper,10.1145/3656019.3676949,,,,,https://dblp.org/rec/conf/IEEEpact/Park024,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676949,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0012,PACT,PACT,2024,complete,Leveraging Difference Recurrence Relations for High-Performance GPU Genome Alignment,Alberto Zeni|Seth Onken|Marco Domenico Santambrogio|Mehrzad Samadi,Conference Papers,,accepted_paper,10.1145/3656019.3676894,,,,,https://dblp.org/rec/conf/IEEEpact/ZeniOSS24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676894,paper,primary,verified,high,T03/T04/T09/T11,domain_visual_robotics_genomics,3dgs|robotics|slam|vision|genomics|scientific|mobile_gpu,PACT-C08,"Domain, visual, robotics, genomics, and scientific workloads",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0013,PACT,PACT,2024,complete,MIREncoder: Multi-modal IR-based Pretrained Embeddings for Performance Optimizations,Akash Dutta|Ali Jannesari,Conference Papers,,accepted_paper,10.1145/3656019.3676895,,,,,https://dblp.org/rec/conf/IEEEpact/DuttaJ24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676895,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0014,PACT,PACT,2024,complete,MORSE: Memory Overwrite Time Guided Soft Writes to Improve ReRAM Energy and Endurance,Devesh Singh|Donald Yeung,Conference Papers,,accepted_paper,10.1145/3656019.3676890,,,,,https://dblp.org/rec/conf/IEEEpact/SinghY24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676890,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0015,PACT,PACT,2024,complete,Mozart: Taming Taxes and Composing Accelerators with Shared-Memory,Vignesh Suresh|Bakshree Mishra|Ying Jing|Zeran Zhu|Naiyin Jin|Charles Block|Paolo Mantovani|Davide Giri|Joseph Zuckerman|Luca P. Carloni|Sarita V. Adve,Conference Papers,,accepted_paper,10.1145/3656019.3676896,,,,,https://dblp.org/rec/conf/IEEEpact/SureshMJZJBMGZC24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676896,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0016,PACT,PACT,2024,complete,NavCim: Comprehensive Design Space Exploration for Analog Computing-in-Memory Architectures,Juseong Park|Boseok Kim|Hyojin Sung,Conference Papers,,accepted_paper,10.1145/3656019.3676946,,,,,https://dblp.org/rec/conf/IEEEpact/ParkKS24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676946,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0017,PACT,PACT,2024,complete,Optimizing Tensor Computation Graphs with Equality Saturation and Monte Carlo Tree Search,Jakob Hartmann|Guoliang He|Eiko Yoneki,Conference Papers,,accepted_paper,10.1145/3656019.3689611,,,,,https://dblp.org/rec/conf/IEEEpact/HartmannHY24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3689611,paper,primary,verified,high,T01/T02/T05,dnn_gnn_llm_acceleration,dnn|gnn|llm|moe|inference|training|tensor,PACT-C04,"DNN, GNN, LLM, and model-serving acceleration",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0018,PACT,PACT,2024,complete,Parallel Loop Locality Analysis for Symbolic Thread Counts,Fangzhou Liu|Yifan Zhu 0003|Shaotong Sun|Chen Ding 0001|Wesley Smith|Kaave Seyed Hosseini,Conference Papers,,accepted_paper,10.1145/3656019.3676948,,,,,https://dblp.org/rec/conf/IEEEpact/LiuZS0SH24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676948,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0019,PACT,PACT,2024,complete,PIM-Opt: Demystifying Distributed Optimization Algorithms on a Real-World Processing-In-Memory System,Steve Rhyner|Haocong Luo|Juan Gómez-Luna|Mohammad Sadrosadati|Jiawei Jiang 0001|Ataberk Olgun|Harshita Gupta|Ce Zhang 0001|Onur Mutlu,Conference Papers,,accepted_paper,10.1145/3656019.3676947,,,,,https://dblp.org/rec/conf/IEEEpact/RhynerLGS0OG0M24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676947,paper,primary,verified,high,T10/T01/T11,memory_pim_cxl_persistence,memory|pim|near_memory|cxl|nvm|kv_cache|data_movement,PACT-C05,"Memory, PIM, CXL, persistence, and data movement",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,tool_benchmark,4,Real-world PIM system evaluation route.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0020,PACT,PACT,2024,complete,PipeGen: Automated Transformation of a Single-Core Pipeline into a Multicore Pipeline for a Given Memory Consistency Model,An Qi Zhang|Andrés Goens|Nicolai Oswald|Tobias Grosser|Daniel J. Sorin|Vijay Nagarajan,Conference Papers,,accepted_paper,10.1145/3656019.3676889,,,,,https://dblp.org/rec/conf/IEEEpact/ZhangGOGSN24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676889,paper,primary,verified,high,T07/T08/T11,compiler_codegen_autotuning,compiler|code_generation|autotuning|polyhedral|dsl|mlir|loop_optimization,PACT-C01,"Compiler, code generation, and autotuning",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0021,PACT,PACT,2024,complete,Recompiling QAOA Circuits on Various Rotational Directions,Enhyeok Jang|Dongho Ha|Seungwoo Choi 0001|Youngmin Kim 0005|Jaewon Kwon|Yongju Lee 0003|Sungwoo Ahn|Hyungseok Kim 0003|Won Woo Ro,Conference Papers,,accepted_paper,10.1145/3656019.3676899,,,,,https://dblp.org/rec/conf/IEEEpact/JangHCKK0AKR24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676899,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0022,PACT,PACT,2024,complete,Rethinking Page Table Structure for Fast Address Translation in GPUs: A Fixed-Size Hashed Page Table,Sungbin Jang|Junhyeok Park 0001|Osang Kwon|Yongho Lee|Seokin Hong,Conference Papers,,accepted_paper,10.1145/3656019.3676900,,,,,https://dblp.org/rec/conf/IEEEpact/JangPKLH24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676900,paper,primary,verified,high,T08/T10/T11,gpu_memory_runtime_microarchitecture,gpu|runtime|cache|address_translation|warp|kernel,PACT-C02,"GPU memory, runtime, and microarchitecture",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0023,PACT,PACT,2024,complete,SZKP: A Scalable Accelerator Architecture for Zero-Knowledge Proofs,Alhad Daftardar|Brandon Reagen|Siddharth Garg,Conference Papers,,accepted_paper,10.1145/3656019.3676898,,,,,https://dblp.org/rec/conf/IEEEpact/DaftardarRG24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676898,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,frontier,4,Specialized accelerator route for ZKP.,yes,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0024,PACT,PACT,2024,complete,Toast: A Heterogeneous Memory Management System,Maurice Bailleu|Dimitrios Stavrakakis|Rodrigo Caetano Rocha|Soham Chakraborty 0001|Deepak Garg 0001|Pramod Bhatotia,Conference Papers,,accepted_paper,10.1145/3656019.3676944,,,,,https://dblp.org/rec/conf/IEEEpact/BailleuSR00B24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3676944,paper,primary,verified,high,T06/T07/T12,spatial_fpga_heterogeneous_accelerators,fpga|spatial|heterogeneous|accelerator|hls|source_to_source,PACT-C06,"Spatial, FPGA, and heterogeneous accelerators",provisional,Cluster seed from gpt-5.5 xhigh clustering agent; title/session-level assignment.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0025,PACT,PACT,2024,complete,Trimma: Trimming Metadata Storage and Latency for Hybrid Memory Systems,Yiwei Li 0004|Boyu Tian|Mingyu Gao 0001,Conference Papers,,accepted_paper,10.1145/3656019.3689612,,,,,https://dblp.org/rec/conf/IEEEpact/LiT024,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3689612,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
PACT-2024-P0026,PACT,PACT,2024,complete,vSPACE: Supporting Parallel Network Packet Processing in Virtualized Environments through Dynamic Core Management,Gyeongseo Park|Minho Kim|Ki-Dong Kang|Yunhyeong Jeon|Sungju Kim|Hyosang Kim|Daehoon Kim 0001,Conference Papers,,accepted_paper,10.1145/3656019.3689610,,,,,https://dblp.org/rec/conf/IEEEpact/ParkKKJKKK24,https://pact2024.github.io/program/,https://dblp.org/db/conf/IEEEpact/pact2024.html,,DBLP PACT 2024 proceedings metadata,https://doi.org/10.1145/3656019.3689610,paper,primary,verified,high,T11,general_needs_review,needs_review,PACT-C99,General PACT needs-review rows,uncertain,Fallback title-level bucket; not a stable topic.,,,,,none,,,maybe,abstract|keywords|session,DBLP XML row. DOI backfilled from existing DOI resolver source_url on 2026-06-27.
